# Temp u g r i z U B V R I NUV FUV M2 W1 W2
6.800000000000000000e+04 -4.254489999999999661e+00 -4.754649999999999821e+00 -5.302679999999999616e+00 -5.690509999999999735e+00 -6.047749999999999737e+00 -3.482670000000000154e+00 -4.723080000000000389e+00 -5.050159999999999982e+00 -5.383659999999999890e+00 -5.176110000000000433e+00 -3.473689999999999944e+00 -2.924189999999999845e+00 -3.459900000000000198e+00 -3.636379999999999946e+00 -3.266890000000000072e+00
6.900000000000000000e+04 -4.296829999999999927e+00 -4.798280000000000101e+00 -5.347339999999999982e+00 -5.735699999999999577e+00 -6.093340000000000423e+00 -3.525049999999999795e+00 -4.766429999999999723e+00 -5.094430000000000014e+00 -5.429030000000000022e+00 -5.220880000000000187e+00 -3.512430000000000163e+00 -2.958190000000000097e+00 -3.498629999999999907e+00 -3.675860000000000127e+00 -3.304089999999999971e+00
7.000000000000000000e+04 -4.338639999999999830e+00 -4.841330000000000133e+00 -5.391399999999999970e+00 -5.780280000000000307e+00 -6.138309999999999711e+00 -3.566910000000000025e+00 -4.809219999999999828e+00 -5.138110000000000177e+00 -5.473770000000000024e+00 -5.265039999999999942e+00 -3.550759999999999916e+00 -2.991919999999999913e+00 -3.536950000000000038e+00 -3.714890000000000025e+00 -3.340930000000000177e+00
7.100000000000000000e+04 -4.379929999999999879e+00 -4.883840000000000181e+00 -5.434870000000000090e+00 -5.824259999999999771e+00 -6.182669999999999888e+00 -3.608249999999999957e+00 -4.851469999999999949e+00 -5.181219999999999715e+00 -5.517909999999999648e+00 -5.308620000000000339e+00 -3.588680000000000092e+00 -3.025380000000000180e+00 -3.574860000000000149e+00 -3.753499999999999837e+00 -3.377390000000000114e+00
7.200000000000000000e+04 -4.420720000000000205e+00 -4.925799999999999734e+00 -5.477780000000000094e+00 -5.867659999999999876e+00 -6.226429999999999687e+00 -3.649080000000000101e+00 -4.893189999999999706e+00 -5.223770000000000024e+00 -5.561460000000000292e+00 -5.351619999999999600e+00 -3.626199999999999868e+00 -3.058580000000000076e+00 -3.612369999999999859e+00 -3.791679999999999939e+00 -3.413499999999999979e+00
7.300000000000000000e+04 -4.461009999999999920e+00 -4.967240000000000322e+00 -5.520129999999999981e+00 -5.910490000000000244e+00 -6.269610000000000127e+00 -3.689420000000000144e+00 -4.934379999999999988e+00 -5.265780000000000349e+00 -5.604440000000000310e+00 -5.394070000000000142e+00 -3.663320000000000132e+00 -3.091520000000000046e+00 -3.649480000000000057e+00 -3.829439999999999955e+00 -3.449260000000000215e+00
7.400000000000000000e+04 -4.500829999999999664e+00 -5.008160000000000167e+00 -5.561939999999999884e+00 -5.952759999999999607e+00 -6.312229999999999563e+00 -3.729280000000000150e+00 -4.975069999999999659e+00 -5.307260000000000311e+00 -5.646860000000000213e+00 -5.435979999999999812e+00 -3.700050000000000061e+00 -3.124200000000000088e+00 -3.686209999999999987e+00 -3.866789999999999949e+00 -3.484669999999999934e+00
7.500000000000000000e+04 -4.540169999999999817e+00 -5.048580000000000290e+00 -5.603229999999999933e+00 -5.994500000000000384e+00 -6.354300000000000281e+00 -3.768660000000000121e+00 -5.015270000000000117e+00 -5.348220000000000418e+00 -5.688740000000000130e+00 -5.477350000000000385e+00 -3.736400000000000166e+00 -3.156620000000000203e+00 -3.722550000000000026e+00 -3.903750000000000053e+00 -3.519740000000000091e+00
7.600000000000000000e+04 -4.579060000000000130e+00 -5.088510000000000311e+00 -5.644000000000000128e+00 -6.035709999999999908e+00 -6.395839999999999748e+00 -3.807589999999999808e+00 -5.054979999999999585e+00 -5.388670000000000293e+00 -5.730089999999999684e+00 -5.518209999999999837e+00 -3.772380000000000067e+00 -3.188779999999999948e+00 -3.758519999999999861e+00 -3.940319999999999823e+00 -3.554469999999999796e+00
7.700000000000000000e+04 -4.617490000000000094e+00 -5.127970000000000361e+00 -5.684280000000000221e+00 -6.076399999999999579e+00 -6.436849999999999739e+00 -3.846070000000000100e+00 -5.094219999999999970e+00 -5.428639999999999688e+00 -5.770920000000000272e+00 -5.558569999999999567e+00 -3.807990000000000208e+00 -3.220680000000000209e+00 -3.794130000000000003e+00 -3.976490000000000080e+00 -3.588870000000000005e+00
7.800000000000000000e+04 -4.655490000000000350e+00 -5.166949999999999932e+00 -5.724059999999999704e+00 -6.116600000000000037e+00 -6.477360000000000007e+00 -3.884100000000000108e+00 -5.132990000000000386e+00 -5.468119999999999870e+00 -5.811250000000000249e+00 -5.598429999999999573e+00 -3.843240000000000212e+00 -3.252330000000000165e+00 -3.829369999999999941e+00 -4.012299999999999756e+00 -3.622939999999999827e+00
7.900000000000000000e+04 -4.693060000000000009e+00 -5.205479999999999663e+00 -5.763359999999999594e+00 -6.156310000000000393e+00 -6.517369999999999663e+00 -3.921710000000000029e+00 -5.171319999999999695e+00 -5.507139999999999702e+00 -5.851079999999999615e+00 -5.637819999999999609e+00 -3.878140000000000143e+00 -3.283729999999999816e+00 -3.864259999999999806e+00 -4.047729999999999606e+00 -3.656699999999999839e+00
8.000000000000000000e+04 -4.730199999999999960e+00 -5.243570000000000064e+00 -5.802200000000000024e+00 -6.195540000000000269e+00 -6.556899999999999729e+00 -3.958889999999999798e+00 -5.209209999999999674e+00 -5.545689999999999564e+00 -5.890439999999999898e+00 -5.676739999999999675e+00 -3.912690000000000001e+00 -3.314869999999999983e+00 -3.898800000000000043e+00 -4.082810000000000272e+00 -3.690129999999999910e+00
8.100000000000000000e+04 -4.766939999999999955e+00 -5.281220000000000248e+00 -5.840589999999999726e+00 -6.234309999999999796e+00 -6.595950000000000202e+00 -3.995659999999999989e+00 -5.246669999999999945e+00 -5.583800000000000097e+00 -5.929330000000000211e+00 -5.715200000000000280e+00 -3.946889999999999787e+00 -3.345769999999999911e+00 -3.933009999999999895e+00 -4.117519999999999847e+00 -3.723250000000000171e+00
8.200000000000000000e+04 -4.803279999999999994e+00 -5.318439999999999834e+00 -5.878529999999999589e+00 -6.272619999999999862e+00 -6.634540000000000326e+00 -4.032029999999999781e+00 -5.283699999999999619e+00 -5.621470000000000411e+00 -5.967760000000000176e+00 -5.753210000000000157e+00 -3.980770000000000142e+00 -3.376419999999999977e+00 -3.966870000000000118e+00 -4.151889999999999858e+00 -3.756069999999999798e+00
8.300000000000000000e+04 -4.839220000000000077e+00 -5.355249999999999844e+00 -5.916039999999999743e+00 -6.310489999999999711e+00 -6.672679999999999723e+00 -4.068010000000000126e+00 -5.320330000000000226e+00 -5.658710000000000129e+00 -6.005740000000000300e+00 -5.790790000000000326e+00 -4.014310000000000045e+00 -3.406829999999999803e+00 -4.000409999999999577e+00 -4.185920000000000307e+00 -3.788580000000000059e+00
8.400000000000000000e+04 -4.874769999999999825e+00 -5.391650000000000276e+00 -5.953120000000000189e+00 -6.347929999999999851e+00 -6.710379999999999789e+00 -4.103600000000000136e+00 -5.356550000000000367e+00 -5.695540000000000269e+00 -6.043289999999999829e+00 -5.827939999999999898e+00 -4.047519999999999563e+00 -3.436990000000000212e+00 -4.033619999999999983e+00 -4.219599999999999795e+00 -3.820800000000000196e+00
8.500000000000000000e+04 -4.909950000000000259e+00 -5.427649999999999864e+00 -5.989779999999999660e+00 -6.384940000000000282e+00 -6.747650000000000148e+00 -4.138799999999999812e+00 -5.392380000000000173e+00 -5.731950000000000323e+00 -6.080409999999999648e+00 -5.864679999999999893e+00 -4.080420000000000158e+00 -3.466920000000000002e+00 -4.066519999999999690e+00 -4.252959999999999852e+00 -3.852720000000000145e+00
8.600000000000000000e+04 -4.944759999999999600e+00 -5.463260000000000005e+00 -6.026040000000000063e+00 -6.421529999999999738e+00 -6.784489999999999910e+00 -4.173639999999999795e+00 -5.427819999999999645e+00 -5.767970000000000041e+00 -6.117110000000000269e+00 -5.900999999999999801e+00 -4.113010000000000055e+00 -3.496609999999999996e+00 -4.099099999999999966e+00 -4.285989999999999966e+00 -3.884360000000000035e+00
8.700000000000000000e+04 -4.979199999999999626e+00 -5.498490000000000322e+00 -6.061899999999999622e+00 -6.457720000000000127e+00 -6.820929999999999715e+00 -4.208120000000000083e+00 -5.462880000000000180e+00 -5.803589999999999804e+00 -6.153410000000000046e+00 -5.936930000000000263e+00 -4.145290000000000141e+00 -3.526069999999999816e+00 -4.131380000000000052e+00 -4.318710000000000271e+00 -3.915709999999999802e+00
8.800000000000000000e+04 -5.013300000000000090e+00 -5.533350000000000435e+00 -6.097380000000000244e+00 -6.493520000000000181e+00 -6.856959999999999944e+00 -4.242239999999999789e+00 -5.497580000000000133e+00 -5.838840000000000252e+00 -6.189300000000000246e+00 -5.972470000000000390e+00 -4.177270000000000039e+00 -3.555299999999999905e+00 -4.163350000000000328e+00 -4.351110000000000255e+00 -3.946790000000000020e+00
8.900000000000000000e+04 -5.047039999999999971e+00 -5.567840000000000344e+00 -6.132469999999999644e+00 -6.528929999999999900e+00 -6.892599999999999838e+00 -4.276010000000000311e+00 -5.531909999999999883e+00 -5.873700000000000365e+00 -6.224809999999999732e+00 -6.007620000000000182e+00 -4.208949999999999747e+00 -3.584299999999999820e+00 -4.195030000000000037e+00 -4.383200000000000429e+00 -3.977590000000000181e+00
9.000000000000000000e+04 -5.080440000000000289e+00 -5.601969999999999672e+00 -6.167189999999999728e+00 -6.563950000000000173e+00 -6.927850000000000286e+00 -4.309450000000000003e+00 -5.565889999999999560e+00 -5.908199999999999896e+00 -6.259929999999999772e+00 -6.042399999999999771e+00 -4.240339999999999776e+00 -3.613070000000000004e+00 -4.226409999999999556e+00 -4.415000000000000036e+00 -4.008119999999999905e+00
9.100000000000000000e+04 -5.113509999999999778e+00 -5.635749999999999815e+00 -6.201550000000000118e+00 -6.598609999999999864e+00 -6.962729999999999642e+00 -4.342539999999999623e+00 -5.599520000000000053e+00 -5.942339999999999733e+00 -6.294690000000000119e+00 -6.076819999999999666e+00 -4.271440000000000126e+00 -3.641630000000000145e+00 -4.257509999999999906e+00 -4.446489999999999831e+00 -4.038380000000000081e+00
9.200000000000000000e+04 -5.146250000000000213e+00 -5.669179999999999886e+00 -6.235540000000000305e+00 -6.632900000000000240e+00 -6.997230000000000061e+00 -4.375309999999999810e+00 -5.632799999999999585e+00 -5.976130000000000386e+00 -6.329069999999999752e+00 -6.110879999999999868e+00 -4.302260000000000417e+00 -3.669960000000000111e+00 -4.288330000000000197e+00 -4.477689999999999948e+00 -4.068380000000000329e+00
9.300000000000000000e+04 -5.178670000000000329e+00 -5.702280000000000015e+00 -6.269190000000000040e+00 -6.666839999999999655e+00 -7.031380000000000408e+00 -4.407750000000000057e+00 -5.665759999999999685e+00 -6.009570000000000078e+00 -6.363100000000000200e+00 -6.144580000000000375e+00 -4.332799999999999763e+00 -3.698069999999999968e+00 -4.318870000000000431e+00 -4.508610000000000007e+00 -4.098130000000000273e+00
9.400000000000000000e+04 -5.210779999999999745e+00 -5.735050000000000203e+00 -6.302500000000000213e+00 -6.700420000000000265e+00 -7.065170000000000172e+00 -4.439879999999999605e+00 -5.698389999999999844e+00 -6.042670000000000208e+00 -6.396770000000000067e+00 -6.177940000000000431e+00 -4.363069999999999560e+00 -3.725960000000000161e+00 -4.349140000000000228e+00 -4.539250000000000007e+00 -4.127609999999999779e+00
9.500000000000000000e+04 -5.242569999999999730e+00 -5.767500000000000071e+00 -6.335469999999999935e+00 -6.733670000000000044e+00 -7.098620000000000374e+00 -4.471700000000000230e+00 -5.730699999999999683e+00 -6.075450000000000017e+00 -6.430100000000000371e+00 -6.210969999999999658e+00 -4.393080000000000318e+00 -3.753649999999999931e+00 -4.379139999999999588e+00 -4.569609999999999950e+00 -4.156850000000000378e+00
9.600000000000000000e+04 -5.274060000000000414e+00 -5.799619999999999997e+00 -6.368109999999999715e+00 -6.766580000000000261e+00 -7.131730000000000125e+00 -4.503219999999999779e+00 -5.762690000000000090e+00 -6.107890000000000263e+00 -6.463099999999999845e+00 -6.243660000000000210e+00 -4.422819999999999752e+00 -3.781120000000000037e+00 -4.408879999999999910e+00 -4.599689999999999834e+00 -4.185850000000000293e+00
9.700000000000000000e+04 -5.305259999999999643e+00 -5.831439999999999735e+00 -6.400430000000000064e+00 -6.799159999999999648e+00 -7.164500000000000313e+00 -4.534440000000000026e+00 -5.794369999999999798e+00 -6.140019999999999811e+00 -6.495759999999999756e+00 -6.276030000000000442e+00 -4.452300000000000146e+00 -3.808390000000000164e+00 -4.438360000000000305e+00 -4.629520000000000302e+00 -4.214599999999999902e+00
9.800000000000000000e+04 -5.336159999999999570e+00 -5.862949999999999662e+00 -6.432430000000000092e+00 -6.831419999999999604e+00 -7.196950000000000180e+00 -4.565360000000000085e+00 -5.825750000000000206e+00 -6.171840000000000437e+00 -6.528100000000000236e+00 -6.308089999999999975e+00 -4.481519999999999726e+00 -3.835449999999999804e+00 -4.467579999999999885e+00 -4.659069999999999823e+00 -4.243109999999999715e+00
9.900000000000000000e+04 -5.366769999999999818e+00 -5.894160000000000288e+00 -6.464129999999999932e+00 -6.863360000000000127e+00 -7.229079999999999728e+00 -4.596000000000000085e+00 -5.856840000000000046e+00 -6.203350000000000364e+00 -6.560130000000000017e+00 -6.339830000000000076e+00 -4.510500000000000398e+00 -3.862309999999999910e+00 -4.496559999999999668e+00 -4.688369999999999926e+00 -4.271390000000000242e+00
1.000000000000000000e+05 -5.397109999999999630e+00 -5.925080000000000346e+00 -6.495510000000000339e+00 -6.894999999999999574e+00 -7.260900000000000354e+00 -4.626360000000000028e+00 -5.887629999999999697e+00 -6.234560000000000102e+00 -6.591840000000000366e+00 -6.371269999999999989e+00 -4.539229999999999876e+00 -3.888970000000000038e+00 -4.525280000000000413e+00 -4.717419999999999725e+00 -4.299430000000000085e+00
1.010000000000000000e+05 -5.427159999999999762e+00 -5.955700000000000216e+00 -6.526600000000000179e+00 -6.926330000000000098e+00 -7.292410000000000281e+00 -4.656439999999999912e+00 -5.918140000000000178e+00 -6.265469999999999651e+00 -6.623249999999999638e+00 -6.402400000000000091e+00 -4.567709999999999937e+00 -3.915430000000000188e+00 -4.553770000000000095e+00 -4.746209999999999596e+00 -4.327250000000000263e+00
1.020000000000000000e+05 -5.456949999999999967e+00 -5.986049999999999649e+00 -6.557400000000000340e+00 -6.957360000000000433e+00 -7.323620000000000019e+00 -4.686239999999999739e+00 -5.948360000000000092e+00 -6.296100000000000030e+00 -6.654349999999999987e+00 -6.433250000000000135e+00 -4.595959999999999823e+00 -3.941689999999999916e+00 -4.582010000000000360e+00 -4.774770000000000181e+00 -4.354840000000000266e+00
1.030000000000000000e+05 -5.486460000000000115e+00 -6.016110000000000291e+00 -6.587909999999999933e+00 -6.988100000000000200e+00 -7.354529999999999568e+00 -4.715779999999999639e+00 -5.978309999999999569e+00 -6.326439999999999841e+00 -6.685170000000000279e+00 -6.463799999999999990e+00 -4.623969999999999914e+00 -3.967760000000000176e+00 -4.610019999999999563e+00 -4.803069999999999951e+00 -4.382209999999999717e+00
1.040000000000000000e+05 -5.515719999999999956e+00 -6.045899999999999608e+00 -6.618140000000000356e+00 -7.018550000000000288e+00 -7.385150000000000325e+00 -4.745059999999999611e+00 -6.007990000000000386e+00 -6.356510000000000105e+00 -6.715690000000000381e+00 -6.494069999999999787e+00 -4.651749999999999829e+00 -3.993650000000000144e+00 -4.637800000000000367e+00 -4.831150000000000055e+00 -4.409370000000000012e+00
1.050000000000000000e+05 -5.544719999999999871e+00 -6.075429999999999886e+00 -6.648080000000000211e+00 -7.048729999999999940e+00 -7.415490000000000137e+00 -4.774070000000000036e+00 -6.037399999999999878e+00 -6.386289999999999800e+00 -6.745940000000000047e+00 -6.524070000000000036e+00 -4.679299999999999571e+00 -4.019339999999999691e+00 -4.665350000000000108e+00 -4.858979999999999855e+00 -4.436300000000000132e+00
1.060000000000000000e+05 -5.573459999999999859e+00 -6.104689999999999728e+00 -6.677760000000000140e+00 -7.078619999999999912e+00 -7.445549999999999891e+00 -4.802839999999999776e+00 -6.066550000000000331e+00 -6.415809999999999569e+00 -6.775900000000000034e+00 -6.553790000000000227e+00 -4.706629999999999647e+00 -4.044850000000000279e+00 -4.692680000000000184e+00 -4.886589999999999989e+00 -4.463029999999999831e+00
1.070000000000000000e+05 -5.601960000000000051e+00 -6.133689999999999642e+00 -6.707169999999999632e+00 -7.108249999999999957e+00 -7.475329999999999586e+00 -4.831349999999999589e+00 -6.095439999999999969e+00 -6.445070000000000299e+00 -6.805589999999999584e+00 -6.583239999999999981e+00 -4.733740000000000059e+00 -4.070170000000000066e+00 -4.719780000000000086e+00 -4.913969999999999949e+00 -4.489550000000000374e+00
1.080000000000000000e+05 -5.630209999999999937e+00 -6.162429999999999630e+00 -6.736320000000000086e+00 -7.137599999999999945e+00 -7.504839999999999733e+00 -4.859619999999999607e+00 -6.124089999999999812e+00 -6.474070000000000213e+00 -6.835020000000000095e+00 -6.612429999999999808e+00 -4.760629999999999917e+00 -4.095320000000000071e+00 -4.746669999999999945e+00 -4.941130000000000244e+00 -4.515859999999999985e+00
1.090000000000000000e+05 -5.658220000000000027e+00 -6.190929999999999822e+00 -6.765209999999999724e+00 -7.166699999999999626e+00 -7.534089999999999954e+00 -4.887649999999999828e+00 -6.152479999999999727e+00 -6.502810000000000201e+00 -6.864180000000000170e+00 -6.641359999999999708e+00 -4.787300000000000111e+00 -4.120280000000000165e+00 -4.773349999999999760e+00 -4.968069999999999986e+00 -4.541970000000000063e+00
