# ncomps =   19
 0053  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780327E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753454E-003
 0054  0.2388720654805312E-001  0.9321627479506414E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780325E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437784E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0055  0.2388720654805312E-001  0.9321627479506411E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753454E-003
 0056  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546737E+000  0.3178748515323181E-001  0.7116527779624527E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087470E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780325E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753454E-003
 0057  0.2388720654805311E-001  0.9321627479506413E-008  0.8490841508546737E+000  0.3178748515323182E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797827E-001  0.8027868465315606E-002  0.4122794952087468E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360577E-005  0.3065842281780325E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0058  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546737E+000  0.3178748515323181E-001  0.7116527779624527E-002  0.5232174984296747E-001  0.1804654363797827E-001  0.8027868465315606E-002  0.4122794952087468E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360577E-005  0.3065842281780326E-004  0.3450843777710780E-007  0.3364224582825514E-003  0.9953854797437784E-003  0.1239692484333659E-002  0.6419893841753457E-003
 0059  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296746E-001  0.1804654363797827E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780327E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437780E-003  0.1239692484333659E-002  0.6419893841753454E-003
 0060  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546737E+000  0.3178748515323181E-001  0.7116527779624527E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163171E-003  0.5141032179360579E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825515E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0061  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546737E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797827E-001  0.8027868465315606E-002  0.4122794952087468E-002  0.1487271352006864E-002  0.4244228345471327E-003  0.4446454879163172E-003  0.5141032179360577E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0062  0.2388720654805312E-001  0.9321627479506411E-008  0.8490841508546738E+000  0.3178748515323182E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087468E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360579E-005  0.3065842281780326E-004  0.3450843777710780E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0063  0.2388720654805311E-001  0.9321627479506413E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624527E-002  0.5232174984296746E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471327E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753457E-003
 0064  0.2388720654805311E-001  0.9321627479506413E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797827E-001  0.8027868465315604E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163171E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0065  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471327E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780325E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0066  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546739E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825515E-003  0.9953854797437784E-003  0.1239692484333659E-002  0.6419893841753454E-003
 0067  0.2388720654805311E-001  0.9321627479506413E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624527E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471327E-003  0.4446454879163172E-003  0.5141032179360577E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0068  0.2388720654805312E-001  0.9321627479506414E-008  0.8490841508546738E+000  0.3178748515323182E-001  0.7116527779624526E-002  0.5232174984296746E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163171E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825515E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753454E-003
 0069  0.2388720654805312E-001  0.9321627479506411E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624527E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471327E-003  0.4446454879163172E-003  0.5141032179360579E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753457E-003
 0070  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006865E-002  0.4244228345471328E-003  0.4446454879163171E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753454E-003
 0071  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546738E+000  0.3178748515323182E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163171E-003  0.5141032179360578E-005  0.3065842281780327E-004  0.3450843777710780E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0072  0.2388720654805311E-001  0.9321627479506413E-008  0.8490841508546737E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315608E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360579E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0073  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296746E-001  0.1804654363797828E-001  0.8027868465315608E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471327E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0074  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360577E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0075  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546737E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296746E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0076  0.2388720654805312E-001  0.9321627479506411E-008  0.8490841508546737E+000  0.3178748515323181E-001  0.7116527779624527E-002  0.5232174984296746E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0077  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546739E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296746E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006865E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437780E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0078  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780327E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0079  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546737E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825515E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0080  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546739E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471327E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753457E-003
 0081  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296746E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471329E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437780E-003  0.1239692484333659E-002  0.6419893841753457E-003
 0082  0.2388720654805312E-001  0.9321627479506414E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163171E-003  0.5141032179360577E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753457E-003
 0083  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546739E+000  0.3178748515323181E-001  0.7116527779624527E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087468E-002  0.1487271352006864E-002  0.4244228345471327E-003  0.4446454879163172E-003  0.5141032179360577E-005  0.3065842281780327E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753454E-003
 0084  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546739E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710780E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0085  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546737E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087468E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0086  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546737E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0087  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546739E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315608E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163171E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753457E-003
 0088  0.2388720654805312E-001  0.9321627479506414E-008  0.8490841508546739E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006865E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753454E-003
 0089  0.2388720654805312E-001  0.9321627479506411E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624527E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163171E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0090  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710780E-007  0.3364224582825514E-003  0.9953854797437784E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0091  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624528E-002  0.5232174984296746E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163171E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0092  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163171E-003  0.5141032179360577E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0093  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296746E-001  0.1804654363797827E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0094  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546737E+000  0.3178748515323181E-001  0.7116527779624525E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360579E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0095  0.2388720654805312E-001  0.9321627479506414E-008  0.8490841508546737E+000  0.3178748515323181E-001  0.7116527779624527E-002  0.5232174984296746E-001  0.1804654363797828E-001  0.8027868465315608E-002  0.4122794952087468E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360579E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753454E-003
 0096  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296746E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825515E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753457E-003
 0097  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546738E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315608E-002  0.4122794952087469E-002  0.1487271352006865E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753455E-003
 0098  0.2388720654805312E-001  0.9321627479506411E-008  0.8490841508546737E+000  0.3178748515323181E-001  0.7116527779624528E-002  0.5232174984296746E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780327E-004  0.3450843777710780E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753457E-003
 0099  0.2388720654805310E-001  0.9321627479506414E-008  0.8490841508546743E+000  0.3178748515323181E-001  0.7116527779624522E-002  0.5232174984296741E-001  0.1804654363797828E-001  0.8027868465315608E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163174E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825516E-003  0.9953854797437784E-003  0.1239692484333660E-002  0.6419893841753453E-003
 0100  0.2388720654805310E-001  0.9321627479506414E-008  0.8490841508546743E+000  0.3178748515323181E-001  0.7116527779624522E-002  0.5232174984296741E-001  0.1804654363797828E-001  0.8027868465315608E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471328E-003  0.4446454879163174E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825516E-003  0.9953854797437784E-003  0.1239692484333660E-002  0.6419893841753453E-003
